,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
0,Adambakkam,12.988,80.2047,Venkateshwara Super Market,12.98632,80.20516812801361,Department Store
1,Adambakkam,12.988,80.2047,Ibaco,12.988728542589728,80.20564634280676,Dessert Shop
2,Adambakkam,12.988,80.2047,Deepam Restaurant,12.985379742996784,80.20528135061485,Indian Restaurant
3,Adambakkam,12.988,80.2047,Shreeji Foods,12.9857349395752,80.20252990722656,Fast Food Restaurant
4,Adambakkam,12.988,80.2047,ibaco Adambakkam,12.987357768970254,80.20050362210398,Ice Cream Shop
5,Adyar,13.0012,80.2565,Zha Cafe,12.999730479462121,80.25480597391359,Café
6,Adyar,13.0012,80.2565,Zaitoon Restaurant,12.996860744974946,80.25617776123794,Middle Eastern Restaurant
7,Adyar,13.0012,80.2565,Domino's Pizza,13.002,80.254,Pizza Place
8,Adyar,13.0012,80.2565,Kuttanadu Restaurant,12.997009590262945,80.25779938847322,Asian Restaurant
9,Adyar,13.0012,80.2565,Cupcake Amore,13.003699828918753,80.254556288175,Café
10,Adyar,13.0012,80.2565,Domino's Pizza,13.001469705712758,80.25662635633039,Pizza Place
11,Adyar,13.0012,80.2565,Rotiwala (A Unit of Indian Chat Corner),13.001043817022811,80.25800649198544,Fast Food Restaurant
12,Adyar,13.0012,80.2565,Buhari Hotel,13.004564601004525,80.25463753790439,Indian Restaurant
13,Adyar,13.0012,80.2565,Vasantha Bhavan,13.000443895481602,80.25637439066466,Indian Restaurant
14,Adyar,13.0012,80.2565,Subway,12.999040220196976,80.25474258457722,Sandwich Place
15,Adyar,13.0012,80.2565,LB Road,13.002005496825165,80.25664268942847,Arcade
16,Adyar,13.0012,80.2565,Mercy Electronics,13.002497472412065,80.25668715170961,Electronics Store
17,Adyar,13.0012,80.2565,SriLakshmi Sagar Hotel,12.999778903085529,80.25483695561391,Indian Restaurant
18,Adyar,13.0012,80.2565,Topsee Restaurant,12.998767338733213,80.2561052485259,Indian Restaurant
19,Adyar,13.0012,80.2565,Adyar Depot,12.99802874646571,80.25597847423515,Bus Station
20,Adyar,13.0012,80.2565,Venky's Chicken,12.996814458588037,80.25645213642166,Fried Chicken Joint
21,Alandur,12.9975,80.2006,Sukkkubai Beef Biryani Shop,12.998769171130256,80.20138073942545,Indian Restaurant
22,Alandur,12.9975,80.2006,St Thomas Mount Railway Station,12.994986869352775,80.20030204728278,Train Station
23,Alandur,12.9975,80.2006,Asif Brothers Restaurant,13.001518503157444,80.19908466388792,Indian Restaurant
24,Alandur,12.9975,80.2006,St. Thomas mount railway station,12.998494191856656,80.20373964992983,Train Station
25,Alandur,12.9975,80.2006,St. Thomas Mount Metro Station,12.994772,80.197556,Metro Station
26,Alandur,12.9975,80.2006,Apoorva Restaurant,13.001583408085356,80.1989519603724,Breakfast Spot
27,Alapakkam,13.049,80.1673,Suguna Mess,13.052621920230967,80.166287901174,Fast Food Restaurant
28,Alapakkam,13.049,80.1673,Alapakkam Supermarket and Gift Shop,13.053337062754695,80.16622361171947,Convenience Store
29,Alwarthirunagar,13.0426,80.184,KFC,13.044008392295565,80.18408915016029,Fast Food Restaurant
30,Alwarthirunagar,13.0426,80.184,Domino's Pizza,13.043,80.184,Pizza Place
31,Alwarthirunagar,13.0426,80.184,Inshape Health & Fitnez,13.045845006130316,80.18678941884978,Gym
32,Alwarthirunagar,13.0426,80.184,Ibaco,13.04206149552766,80.1870624415241,Ice Cream Shop
33,Alwarthirunagar,13.0426,80.184,Anjappar Restaurant,13.043469102286622,80.18621322524487,Indian Restaurant
34,Alwarthirunagar,13.0426,80.184,Cafe Coffee Day,13.044449629599487,80.18588003936479,Café
35,Alwarthirunagar,13.0426,80.184,McDonald's,13.042670423841692,80.18173755025964,Fast Food Restaurant
36,Alwarthirunagar,13.0426,80.184,Taj Green,13.041390640138333,80.1821038712077,Juice Bar
37,Alwarthirunagar,13.0426,80.184,Mega Mart,13.044850046836313,80.18562938979876,Clothing Store
38,Alwarthirunagar,13.0426,80.184,Hot Chips,13.042008512445825,80.17964718341746,Vegetarian / Vegan Restaurant
39,Alwarthirunagar,13.0426,80.184,Shell,13.04232141,80.17961414,Gas Station
40,Ambattur,13.1143,80.1548,Ambattur Railway Station,13.114297038513484,80.15295146959207,Train Station
41,Ambattur,13.1143,80.1548,Ambattur Market,13.114106540307064,80.15432510911904,Flea Market
42,Ambattur,13.1143,80.1548,murugan cinemas,13.113578380595317,80.15710502645912,Movie Theater
43,Ambattur,13.1143,80.1548,Sri Murugan Theatre,13.113486671934629,80.15731215394214,Multiplex
44,Aminjikarai,13.0698,80.2245,@home,13.071498502154423,80.22230902193725,Furniture / Home Store
45,Aminjikarai,13.0698,80.2245,KFC,13.07231753850145,80.22767372118804,Fast Food Restaurant
46,Aminjikarai,13.0698,80.2245,Domino's Pizza,13.07042361961375,80.22384473042233,Pizza Place
47,Aminjikarai,13.0698,80.2245,HDFC Bank ATM,13.070020592556743,80.22453119222394,Bank
48,Aminjikarai,13.0698,80.2245,Kovai Pazhamudir Nilayam,13.069483676650261,80.22477628098031,Fruit & Vegetable Store
49,Aminjikarai,13.0698,80.2245,Apoorva Sangeetha,13.069871992879103,80.22458915770449,Indian Restaurant
50,Aminjikarai,13.0698,80.2245,Seamount Restaurant,13.0679132086173,80.22660080841065,Restaurant
51,Aminjikarai,13.0698,80.2245,Mehta Nagar Bus Stop,13.067976875412137,80.22683499864904,Bus Station
52,Aminjikarai,13.0698,80.2245,"Cafe Coffee Day, Skywalk",13.07128380900693,80.22758113533996,Café
53,Anna Nagar,13.085,80.2101,Shankar Chat Bhandar,13.086592572118786,80.21025280315361,Snack Place
54,Anna Nagar,13.085,80.2101,99°F Fitness Studio,13.084922723241998,80.21134291150264,Gym
55,Anna Nagar,13.085,80.2101,Subway,13.082454635954866,80.2109266216941,Sandwich Place
56,Anna Nagar,13.085,80.2101,amala mess,13.085721994201617,80.20853259195002,Fast Food Restaurant
57,Anna Nagar,13.085,80.2101,The Cascade,13.084094261511387,80.21009875846887,Chinese Restaurant
58,Anna Nagar,13.085,80.2101,Starbucks,13.084861487903575,80.21244748723835,Coffee Shop
59,Anna Nagar,13.085,80.2101,Anna Nagar Tower Park,13.086571414111077,80.21362675131819,Park
60,Anna Nagar,13.085,80.2101,Shree Mithai - Divine Restaurant,13.08237574819451,80.21201258365716,Indian Restaurant
61,Anna Nagar,13.085,80.2101,Creamy Inn,13.082427210490554,80.21219928632183,Ice Cream Shop
62,Anna Nagar,13.085,80.2101,Kimling Restaurant,13.08481623756076,80.21259874156041,Chinese Restaurant
63,Anna Nagar,13.085,80.2101,Mochi,13.082413854583868,80.21099030316104,Shoe Store
64,Anna Nagar,13.085,80.2101,Kettle,13.084229934935143,80.20798818748301,American Restaurant
65,Anna Nagar,13.085,80.2101,Karthick Tiffin Center,13.082098550055784,80.20960667994244,Indian Restaurant
66,Anna Nagar,13.085,80.2101,The Grand Sweets & Snacks,13.08444570471752,80.20554588836983,Indian Sweet Shop
67,Anna Nagar,13.085,80.2101,Sree Akshayam,13.082522137773958,80.20866511607517,Vegetarian / Vegan Restaurant
68,Anna Nagar,13.085,80.2101,Dindugal Thalapakatti,13.082505406456862,80.2095522061275,Indian Restaurant
69,Anna Nagar,13.085,80.2101,Kovai Pazhamudhir Nilayam,13.083618897881296,80.21013665764451,Farmers Market
70,Anna Nagar,13.085,80.2101,Double Roti,13.08229015580582,80.21273314287771,Burger Joint
71,Anna Nagar,13.085,80.2101,Hi-Style,13.085057818172457,80.20869594122937,Clothing Store
72,Anna Nagar,13.085,80.2101,Falafel,13.082593160249305,80.21069677142084,BBQ Joint
73,Anna Nagar,13.085,80.2101,Saravana Bhavan,13.085040465835968,80.21034251172765,Vegetarian / Vegan Restaurant
74,Anna Nagar,13.085,80.2101,Ibaco Ice Creams,13.083853782111056,80.21003634399491,Ice Cream Shop
75,Anna Nagar,13.085,80.2101,French Loaf,13.083314759225189,80.21008042492497,Bakery
76,Anna Nagar,13.085,80.2101,Max Fashion,13.084724002418396,80.21419139944805,Clothing Store
77,Anna Nagar,13.085,80.2101,Reliance Digital Express,13.08475622625922,80.21334255311366,Electronics Store
78,Anna Nagar,13.085,80.2101,Santosh Supermarket,13.085066313879013,80.20602683310267,Department Store
79,Anna Nagar,13.085,80.2101,"Ente Keralam @ Shanthi Colony, AnnaNagar",13.083202694086978,80.21033662570142,Indian Restaurant
80,Anna Nagar,13.085,80.2101,Anna Nagar Tower Metro,13.084983,80.20873,Metro Station
81,Anna Nagar,13.085,80.2101,Angels,13.085001653168803,80.21048370356726,Gift Shop
82,Anna Nagar,13.085,80.2101,Reliance Trend,13.082687,80.210637,Clothing Store
83,Anna Nagar,13.085,80.2101,Fish 'N' Fresh,13.082370000592892,80.2097088531145,Fish Market
84,Anna Nagar,13.085,80.2101,Ayyanar Stores,13.087817735387532,80.21030938903172,Department Store
85,Anna Nagar,13.085,80.2101,Ambur Star Biryani,13.088636125596388,80.21100462916965,Restaurant
86,Annanur,13.1184,80.1246,Annanur,13.116879321984896,80.12487425218669,Train Station
87,Annanur,13.1184,80.1246,annanur railway station,13.116814333203374,80.12624288878699,Platform
88,Arumbakkam,13.0724,80.2102,Pizza Hut,13.07554508999717,80.21004791655949,Pizza Place
89,Arumbakkam,13.0724,80.2102,TASMAC Elite-10 Square Mall,13.071362253772525,80.21088135726617,Liquor Store
90,Arumbakkam,13.0724,80.2102,Megamart Shopping Complex,13.074689421461134,80.2118346291207,Men's Store
91,Arumbakkam,13.0724,80.2102,reliance fresh,13.07554508999717,80.21004791655949,Department Store
92,Arumbakkam,13.0724,80.2102,Jai Nagar Park,13.06915,80.207672,Park
93,Ashok Nagar,13.0373,80.2123,Subway,13.038852882328293,80.2122736194219,Sandwich Place
94,Ashok Nagar,13.0373,80.2123,Domino's Pizza,13.037,80.212,Pizza Place
95,Ashok Nagar,13.0373,80.2123,IBACO,13.037323355117131,80.21489682921519,Ice Cream Shop
96,Ashok Nagar,13.0373,80.2123,Matta Veg Food Corner,13.037346409096083,80.21328902899164,Diner
97,Ashok Nagar,13.0373,80.2123,Ashok Pillar,13.034706805473505,80.21182918188326,Sculpture Garden
98,Ashok Nagar,13.0373,80.2123,Pizza Republic,13.034441909658234,80.21419325018479,Pizza Place
99,Ashok Nagar,13.0373,80.2123,Hot Chips Restaurant,13.036685885326936,80.21234939142411,Vegetarian / Vegan Restaurant
100,Ashok Nagar,13.0373,80.2123,Hotel Saravana Bhavan,13.034800953619218,80.21239024550783,Indian Restaurant
101,Ashok Nagar,13.0373,80.2123,Sangeetha Desi Mane,13.033656,80.21437,Restaurant
102,Ashok Nagar,13.0373,80.2123,Pizza Corner,13.0345,80.21581,Pizza Place
103,Avadi,13.1067,80.097,MedPlus,13.1087083,80.0948164,Pharmacy
104,Basin Bridge,13.1014,80.2704,Basin Bridge Station,13.103046316940233,80.27118334216873,Platform
105,Besant Nagar,13.0003,80.2667,Fruit Shop On Greams Road,13.00128040764487,80.26743871887017,Juice Bar
106,Besant Nagar,13.0003,80.2667,Jonah's Bistro,12.997919590733217,80.26755414856291,Bistro
107,Besant Nagar,13.0003,80.2667,Haven Sampoorna,12.998368464218872,80.26736911202805,Indian Restaurant
108,Besant Nagar,13.0003,80.2667,Eden,12.997763230167621,80.26749160726439,Indian Restaurant
109,Besant Nagar,13.0003,80.2667,Besant Nagar Beach (Edward Elliot's Beach),13.000506258411747,80.27084040530782,Beach
110,Besant Nagar,13.0003,80.2667,Little Italy,12.996417106009028,80.26850213041183,Italian Restaurant
111,Besant Nagar,13.0003,80.2667,The Cascade,12.996386737216039,80.26780814589867,Chinese Restaurant
112,Besant Nagar,13.0003,80.2667,Pupil,13.000967466905987,80.27096550855552,Burger Joint
113,Besant Nagar,13.0003,80.2667,Jonahs Bistro & Patissiere,12.99787764089176,80.26760148867338,Bistro
114,Besant Nagar,13.0003,80.2667,Vishranthi,12.9982933024126,80.26748444982962,Indian Restaurant
115,Besant Nagar,13.0003,80.2667,Cool kats,12.997309486853217,80.26773758010076,Ice Cream Shop
116,Besant Nagar,13.0003,80.2667,Ibaco,13.000902756656807,80.27084798123825,Ice Cream Shop
117,Besant Nagar,13.0003,80.2667,Swensen's,13.000951286724522,80.2705385024641,Ice Cream Shop
118,Besant Nagar,13.0003,80.2667,Cozee,13.000963134437036,80.27104028864774,Snack Place
119,Besant Nagar,13.0003,80.2667,Cafe Coffee Day,13.000980801433473,80.26935821774359,Coffee Shop
120,Besant Nagar,13.0003,80.2667,Barista Lavazza,12.999148641212127,80.2707270393678,Café
121,Besant Nagar,13.0003,80.2667,Nandanam Restaurant,12.996214807029183,80.26774701572806,Indian Restaurant
122,Besant Nagar,13.0003,80.2667,Tasty Jones,13.000830480382575,80.27071755968404,Sandwich Place
123,Besant Nagar,13.0003,80.2667,Thick Shake Factory,13.00086,80.270764,Snack Place
124,Besant Nagar,13.0003,80.2667,Haji Ali,12.995888690319937,80.26759060134974,Juice Bar
125,Broadway,19.2274,72.9739,Hiranandani Meadows Club House,19.226694658780048,72.97247763654859,Gym / Fitness Center
126,Broadway,19.2274,72.9739,Hiranandani Meadows,19.22716370235612,72.97162055969238,Residential Building (Apartment / Condo)
127,Broadway,19.2274,72.9739,D'Crepes Cafe,19.226598273337647,72.97041787155554,Café
128,Broadway,19.2274,72.9739,Creamchills,19.22645510395479,72.97021136312519,Ice Cream Shop
129,Broadway,19.2274,72.9739,Subway,19.226913732038877,72.97023139455273,Sandwich Place
130,Broadway,19.2274,72.9739,Oven Hot,19.227223899431706,72.97039324556961,Bakery
131,Broadway,19.2274,72.9739,Magic Dust Cafe,19.227529662454565,72.97338740006796,Café
132,Broadway,19.2274,72.9739,Coconut Lagoon,19.227320294337698,72.9702205678425,Seafood Restaurant
133,Broadway,19.2274,72.9739,The Peking Tom,19.230268630386483,72.97711968088296,Thai Restaurant
134,Broadway,19.2274,72.9739,Cafe Coffee Day,19.23033540984538,72.97663529791383,Coffee Shop
135,Broadway,19.2274,72.9739,Kashinath Ghanekar Drama Theater,19.22885127907723,72.9702401962569,Theater
136,Broadway,19.2274,72.9739,Jugheads,19.230405552778084,72.97711237669412,Lounge
137,Broadway,19.2274,72.9739,Domino's Pizza,19.23,72.977,Pizza Place
138,Broadway,19.2274,72.9739,R Mall,19.23006096701257,72.97704935073853,Shopping Mall
139,Broadway,19.2274,72.9739,Central,19.22964562801427,72.97701716423035,Clothing Store
140,Broadway,19.2274,72.9739,Cafe Coffee Day,19.227683220946346,72.97020415482186,Coffee Shop
141,Broadway,19.2274,72.9739,Hideout,19.227666531391616,72.97027479601033,Chinese Restaurant
142,Broadway,19.2274,72.9739,KFC,19.229948047308056,72.97705048337683,Fast Food Restaurant
143,Broadway,19.2274,72.9739,Croma,19.2300359108799,72.97710641799223,Electronics Store
144,Broadway,19.2274,72.9739,Ribbons & Balloons,19.22529737944807,72.96999223120916,Bakery
145,Central,13.0825,80.2755,Higginbothams,13.08318961077487,80.27516784004308,Bookstore
146,Central,13.0825,80.2755,French Loaf,13.083778760487695,80.2752549307981,Sandwich Place
147,Central,13.0825,80.2755,Hotel Buhari,13.081525548560517,80.27428604106164,Indian Restaurant
148,Central,13.0825,80.2755,Pasha,13.080774135669952,80.27289390563965,Nightclub
149,Central,13.0825,80.2755,Hotel Saravana Bhavan,13.082935395914943,80.27503183122415,Vegetarian / Vegan Restaurant
150,Central,13.0825,80.2755,Chennai Central Station,13.082762183168839,80.27490112404834,Train Station
151,Central,13.0825,80.2755,Hotel Anjappar,13.081013085014915,80.27463440721307,Indian Restaurant
152,Central,13.0825,80.2755,Central Bus Stand,13.081912004383135,80.27531480564019,Bus Station
153,Central,13.0825,80.2755,City Tower Hotel Chennai,13.081502797863267,80.27501543100615,Hotel
154,Central,13.0825,80.2755,Chennai Central Platform # 1,13.084625262065519,80.27478137373647,Platform
155,Central,13.0825,80.2755,Moore Market,13.082200206058852,80.27289256231535,Bookstore
156,Central,13.0825,80.2755,Chennai Central Station Platform 2,13.085030398648122,80.27533657829953,Platform
157,Central,13.0825,80.2755,Chennai Park Town MRTS,13.07957900937133,80.27548354360363,Train Station
158,Central,13.0825,80.2755,Central Metro,13.080316,80.272766,Metro Station
159,Central,13.0825,80.2755,MINTBAZAR,13.08586312834893,80.27842788095454,Outlet Store
160,Chetpet,13.0714,80.2417,Sir Mutha Venkatasubba Rao Concert Hall,13.068251429922963,80.2385739934622,Concert Hall
161,Chetpet,13.0714,80.2417,Creamy Inn,13.069511271023233,80.24209883988033,Ice Cream Shop
162,Chetpet,13.0714,80.2417,Cafe Coffee Day,13.068932569345131,80.24186539436694,Café
163,Chetpet,13.0714,80.2417,Ox And Tomato,13.069391142790566,80.23784384705176,Coffee Shop
164,Chetpet,13.0714,80.2417,Kailash Parbat,13.069214468231632,80.23782808435679,Indian Restaurant
165,Chetpet,13.0714,80.2417,French Loaf,13.069257051051277,80.2378184687911,Bakery
166,Chetpet,13.0714,80.2417,Subway,13.06938128135246,80.2378956678162,Restaurant
167,Chetpet,13.0714,80.2417,Shoppers Stop,13.069182777236959,80.2415440055391,Department Store
168,Chetpet,13.0714,80.2417,Kuchalambal Kalyana Mandapam,13.071802033513954,80.24004089209194,Performing Arts Venue
169,Chetpet,13.0714,80.2417,Indiska Magic,13.069328308105469,80.2411880493164,Chaat Place
170,Chetpet,13.0714,80.2417,Chetpet Station,13.074454939325811,80.24329749982012,Train Station
171,Chetpet,13.0714,80.2417,Kanakavalli,13.070882776451981,80.24533943349573,Women's Store
172,Chetpet,13.0714,80.2417,PitStop,13.070317233151911,80.23746002123103,Burger Joint
173,Choolai,13.0919,80.2642,Sri Ganapathy military hotel,13.090767860412598,80.26616668701172,Restaurant
174,Choolai,13.0919,80.2642,Maruti Plywood,13.094948794518867,80.26674138579415,Furniture / Home Store
175,Choolai,13.0919,80.2642,Mansukh Bhel,13.094780800655668,80.2614227075744,Fast Food Restaurant
176,Choolai,13.0919,80.2642,Havmor Hav Funn Choolai,13.087657,80.26558,Ice Cream Shop
177,MMDA Colony,13.0665,80.2147,Geoffrey's Pub,13.06516905860332,80.21042663630234,Pub
178,MMDA Colony,13.0665,80.2147,Nilgiris,13.069845205154055,80.2163212186552,Department Store
179,MMDA Colony,13.0665,80.2147,Radha Regent Hotel Chennai,13.065082199616633,80.21070312143456,Hotel
180,MMDA Colony,13.0665,80.2147,UTurn,13.068759514900778,80.21817489478201,Event Space
181,MMDA Colony,13.0665,80.2147,Oriental Blossom,13.0650979739016,80.2104346776402,Chinese Restaurant
182,Defence Colony,13.0262,80.2022,Kasi Talkies,13.028999,80.20497,Movie Theater
183,Egmore,13.0732,80.2609,Madras Hotel Ashoka Chennai,13.072522981703962,80.2606820806733,Motel
184,Egmore,13.0732,80.2609,Flower Drum,13.07143864073082,80.25928058671603,Thai Restaurant
185,Egmore,13.0732,80.2609,Fruit shop on greams road,13.074158485398215,80.26209974777065,Farmers Market
186,Egmore,13.0732,80.2609,Hotel Saravana Bhavan,13.076891204952164,80.2622828644519,Vegetarian / Vegan Restaurant
187,Egmore,13.0732,80.2609,Mathsya,13.07504186255991,80.25787788595088,Indian Restaurant
188,Egmore,13.0732,80.2609,Café Coffee Day,13.075381647684422,80.25911808013916,Café
189,Egmore,13.0732,80.2609,Museum Theatre,13.070469754917092,80.2572524561723,Theater
190,Egmore,13.0732,80.2609,Albert Theatre,13.076235243156598,80.26407120062109,Movie Theater
191,Egmore,13.0732,80.2609,Mayor Radhakrishnan Hockey Stadium,13.075198542133569,80.26118316866187,Hockey Arena
192,Egmore,13.0732,80.2609,Prince Plaza,13.071460705283014,80.25922327936266,Shopping Mall
193,Egmore,13.0732,80.2609,Marina Inn,13.075399068069823,80.25927772138198,Hotel
194,Egmore,13.0732,80.2609,downunder,13.0687132049874,80.26084312272721,Pool Hall
195,Ennore,13.2146,80.3203,Ennore Rail Station,13.217603402125905,80.32147407531738,Train Station
196,Ennore,13.2146,80.3203,Axis Bank ATM,13.2181358,80.3200859,ATM
197,Ennore,13.2146,80.3203,Ennore MRTS Station,13.218054609086712,80.3217315673828,Train Station
198,Ennore,13.2146,80.3203,darron wood carving works,13.219099066442173,80.32025098800659,Art Gallery
199,George Town,13.0969,80.2865,Hot Chicken,13.096465917904057,80.29036381960564,Afghan Restaurant
200,Gopalapuram,13.0489,80.2586,Z The Tapas Bar & Restaurant,13.045807861696787,80.25801341570235,Bar
201,Gopalapuram,13.0489,80.2586,The Brew Room,13.045472837636893,80.26096006257893,Café
202,Gopalapuram,13.0489,80.2586,Nando's,13.046236543084332,80.25626732980982,African Restaurant
203,Gopalapuram,13.0489,80.2586,Maris Hotel Chennai,13.04560312930525,80.25782638518567,Hotel
204,Gopalapuram,13.0489,80.2586,Music Academy,13.045824692206624,80.25964792592062,Concert Hall
205,Gopalapuram,13.0489,80.2586,Sheraton Chola Hotel Chennai,13.045870587990002,80.25698630238806,Hotel
206,Gopalapuram,13.0489,80.2586,Lloyds Tea House - lloyds road,13.050559041398648,80.2558950539256,Tea Room
207,Gopalapuram,13.0489,80.2586,Fruit Shop on Greams Road,13.046358066318183,80.25613617888791,Juice Bar
208,Gopalapuram,13.0489,80.2586,Bay Leaf,13.047546700600272,80.25508267442002,Indian Restaurant
209,Gopalapuram,13.0489,80.2586,China Town,13.04611955966437,80.25812705997566,Chinese Restaurant
210,Gopalapuram,13.0489,80.2586,Gangotree,13.0472419839075,80.25453810828202,Indian Restaurant
211,Gopalapuram,13.0489,80.2586,Subway,13.0498455760432,80.25695846203973,Sandwich Place
212,Gopalapuram,13.0489,80.2586,Amaravathi Restaurant,13.04513833034845,80.25955960925076,South Indian Restaurant
213,Gopalapuram,13.0489,80.2586,Malgudi,13.046428298370012,80.26142815163271,Indian Restaurant
214,Gopalapuram,13.0489,80.2586,Charminar,13.048581281005424,80.26042099489048,Indian Restaurant
215,Gopalapuram,13.0489,80.2586,Hotel Savera Chennai,13.045591987555937,80.26113193026698,Hotel
216,Gopalapuram,13.0489,80.2586,Kalpa Druma,13.04576988677172,80.25713812524188,Arts & Crafts Store
217,Gopalapuram,13.0489,80.2586,Snofield,13.045162944872892,80.25963753247012,Dessert Shop
218,Gopalapuram,13.0489,80.2586,Kay,13.046526253689372,80.25557873909933,Women's Store
219,Gopalapuram,13.0489,80.2586,Don Pepe Tex Mex,13.045616743298325,80.25806365691723,Mexican Restaurant
220,Gopalapuram,13.0489,80.2586,Copper Chimney,13.045660803162205,80.25805863141214,Indian Restaurant
221,Gopalapuram,13.0489,80.2586,Hotel Ponnusamy,13.049504137234935,80.26219687704334,Indian Restaurant
222,Gopalapuram,13.0489,80.2586,BAY 146,13.045470144427185,80.2611212360205,Lounge
223,Gopalapuram,13.0489,80.2586,Cafe Coffee Day,13.049740699798711,80.25726933354777,Café
224,Gopalapuram,13.0489,80.2586,Currytown (The Taste of North),13.045948147773743,80.26144087314606,Indian Restaurant
225,Gopalapuram,13.0489,80.2586,Bayleaf,13.046656224180579,80.25485147425746,Indian Restaurant
226,Gopalapuram,13.0489,80.2586,My Fortune Chennai,13.045669676855628,80.25746385130165,Hotel
227,Gopalapuram,13.0489,80.2586,Baskin-Robbins,13.047296434235577,80.25431655226849,Ice Cream Shop
228,Gopalapuram,13.0489,80.2586,Russian Restaurant Winter Palace,13.045055161567529,80.25633780441201,Russian Restaurant
229,Gopalapuram,13.0489,80.2586,HDFC Bank,13.049847602844238,80.25740051269531,Bank
230,Gopalapuram,13.0489,80.2586,The Bistro Story,13.048030723104386,80.25779843330383,Restaurant
231,Gopalapuram,13.0489,80.2586,Kovai Pazhamudir Nilayam,13.048499905794012,80.26068231238426,Fruit & Vegetable Store
232,Gopalapuram,13.0489,80.2586,Nilgiris,13.049924091112644,80.25647391392984,Fast Food Restaurant
233,Gopalapuram,13.0489,80.2586,Pasta Avenue,13.050519670709845,80.25610369553027,Italian Restaurant
234,Gopalapuram,13.0489,80.2586,Hot Breads,13.045670983342603,80.25767166826469,Bakery
235,Gopalapuram,13.0489,80.2586,Hotel Maris,13.045623475834594,80.25780713499101,Snack Place
236,Gopalapuram,13.0489,80.2586,Camera Citi,13.046399905311844,80.25618536149265,Camera Store
237,Guindy,13.0067,80.2206,ITC Grand Chola,13.010439604308148,80.22066861391068,Hotel
238,Guindy,13.0067,80.2206,"Ottimo Cucina Italiana, ITC Grand Chola",13.01044420875714,80.22093812212667,Italian Restaurant
239,Guindy,13.0067,80.2206,Peshawri,13.010535658080318,80.22025150360636,Indian Restaurant
240,Guindy,13.0067,80.2206,Pan Asian,13.010991401989187,80.22040826985709,Asian Restaurant
241,Guindy,13.0067,80.2206,"Residents Lounge, ITC Grand Chola",13.010474151994957,80.22026285752449,Lounge
242,Guindy,13.0067,80.2206,"Cafe Mercara Express, ITC Grand Chola",13.010800762587756,80.22028568902097,Coffee Shop
243,Guindy,13.0067,80.2206,Madras Pavilion,13.01111721192126,80.22041892204294,Indian Restaurant
244,Guindy,13.0067,80.2206,Royal Vega,13.010837660086912,80.22029921499646,Vegetarian / Vegan Restaurant
245,Guindy,13.0067,80.2206,Avartana,13.011179,80.22063,Molecular Gastronomy Restaurant
246,Guindy,13.0067,80.2206,The Cheroot - the Malt and Cigar Bar,13.01102351738511,80.22032642930193,Whisky Bar
247,Guindy,13.0067,80.2206,SDAT Aquatic Complex,13.00598862428652,80.22033734185717,Gym Pool
248,Guindy,13.0067,80.2206,Sun Palm Driving Range,13.00844718947404,80.21822399866575,Golf Course
249,Guindy,13.0067,80.2206,Kaya Kalp Spa,13.010345107589407,80.22046806239274,Spa
250,Guindy,13.0067,80.2206,"Gym, ITC Grand Chola",13.01043924387766,80.22052933754762,Athletics & Sports
251,Guindy,13.0067,80.2206,"Rajendra Hall, ITC Grand Chola",13.010506105975598,80.22023404008762,Concert Hall
252,Guindy,13.0067,80.2206,Nutmeg - The Gourmet Shop,13.010775060872712,80.2201194738516,Bakery
253,Hastinapuram,12.9387,80.1461,Nilgiri's,12.941549859251095,80.14475278201692,Department Store
254,Hastinapuram,12.9387,80.1461,New Grand Tailors,12.941494941711426,80.14759826660156,Tailor Shop
255,Hastinapuram,12.9387,80.1461,Grills 'N' Fries,12.941797,80.14369,Burger Joint
256,Injambakkam,12.9198,80.2511,Cheesy Juicy Burger,12.917611572289575,80.25050122275803,Burger Joint
257,Injambakkam,12.9198,80.2511,Cholamandalam Artist Village,12.922484412475328,80.25157383365121,Art Gallery
258,Injambakkam,12.9198,80.2511,Shiraz Iranian Cafe,12.922505,80.252187,Café
259,Injambakkam,12.9198,80.2511,Cholamandal Centre For Contemporary Art,12.922722098825055,80.25136693514379,Art Museum
260,Injambakkam,12.9198,80.2511,Olive Beach,12.91620000135373,80.25107836533016,Farm
261,Irumbuliyur,12.9172,80.1077,Café Coffee Day,12.917101,80.10789,Coffee Shop
262,Irumbuliyur,12.9172,80.1077,Fazari,12.917274,80.10735,Restaurant
263,Irumbuliyur,12.9172,80.1077,Mughal Biriyani,12.915597599306592,80.10638734347494,Asian Restaurant
264,Irumbuliyur,12.9172,80.1077,E.Sait Biriyani,12.91919025468129,80.1099705150767,Indian Restaurant
265,Irumbuliyur,12.9172,80.1077,BBC Snooker & Food,12.919557140154152,80.11090855057114,Pool Hall
266,Iyyapanthangal,13.0381,80.1354,Subway,13.0388565,80.1336,Sandwich Place
267,Iyyapanthangal,13.0381,80.1354,Iyyapanthangal Depot,13.038205192508826,80.13546289587087,Bus Station
268,Iyyapanthangal,13.0381,80.1354,Zamin Restaurant,13.037098921935781,80.13923021864872,Food Court
269,Iyyapanthangal,13.0381,80.1354,les Croissants,13.039184889070667,80.13153183714111,Bakery
270,Jamalia,13.104800000000001,80.2533,Get Fresh,13.106442584434772,80.24988051787393,Department Store
